Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée
0451-A-3826-4381;;0451;Ts51;3805;Perelle;6;true;true
0013-A-3016-2314-1440;;0013;13;1443;Binquenais Collège;16;true;true
0242-A-4950-6000;;0242;242;4950;Miniac Eglise;1;true;true
0806-A-1235-4708;;0806;E4;1235;Géniaux;1;true;true
0231-B-3901-2367;;0231;231;3901;Bois Esnault;1;true;true
0451-B-4381-3823;;0451;Ts51;3827;Les Cruaux;9;true;true
0013-A-3016-2314-1440;;0013;13;1446;Argonautes;20;true;true
0242-A-4950-6000;;0242;242;4801;Bécherel Centre;2;true;true
0806-A-1235-4708;;0806;E4;1167;République;3;true;true
0231-B-3901-2367;;0231;231;3902;Caliorne;2;true;true
0451-B-4381-3823;;0451;Ts51;3823;La Fretais;10;true;true
0013-A-3016-2314-1440;;0013;13;2217;25 Fusillés;28;true;true
0242-B-6000-4950;;0242;242;6000;Romillé Collège;1;true;true
0806-A-1235-4708;;0806;E4;1018;Colombier;5;true;true
0231-B-4708-2367;;0231;231;4706;Châtaigneraie;2;true;true
0452-B-4381-2772;;0452;Ts52;4381;Collège Saint-Paul;1;true;true
0013-A-3016-2314-1440;;0013;13;2213;Jean Marin;34;true;true
0242-B-6000-4950;;0242;242;4950;Miniac Eglise;5;true;true
0806-A-1235-4708;;0806;E4;1264;Pont de Nantes;7;true;true
0231-B-4708-2367;;0231;231;4702;Orée du Bois;4;true;true
0452-B-4381-2772;;0452;Ts52;2772;Cours d'A Haut;10;true;true
0013-A-3016-2314-1440;;0013;13;2215;Collège Jean Moulin;36;true;true
0243-A-2841-3122;;0243;243;2841;Jean-Paul II;1;true;true
0806-A-1235-4708;;0806;E4;2211;Maltière;13;true;true
0231-B-4708-2367;;0231;231;3903;Mouton Blanc;8;true;true
0453-A-4381-4705;;0453;Ts53;3257;Haye Longue;3;true;true
0013-A-3016-2314-1440;;0013;13;2224;Morinais;37;true;true
0243-A-2841-3122;;0243;243;3120;Touche Milon;6;true;true
0806-A-1235-4708;;0806;E4;2309;Ker Lann;24;true;true
0231-B-4708-2367;;0231;231;2365;Brossolette;14;true;true
0453-A-4381-4705;;0453;Ts53;3218;Groupe Scolaire;5;true;true
0013-A-3016-2314-1440;;0013;13;2233;Abbé Grimault;38;true;true
0243-B-3102-2841;;0243;243;3104;Touche Milon;3;true;true
0806-A-1235-4708;;0806;E4;2305;Vert Buisson;28;true;true
0233-A-3801-4381-3246;;0233;233;3801;Centre de Loisirs;1;true;true
0453-A-4381-4705;;0453;Ts53;3235;La Rochelle;8;true;true
0013-A-3016-2314-1440;;0013;13;2314;Porte de Ker Lann;43;true;true
0245-A-1276-2361;;0245;245;2208;Commeurec;3;true;true
0806-A-1235-4708;;0806;E4;2332;Epalet;31;true;true
0233-A-3802-3246;;0233;233;3212;Levant;4;true;true
0453-A-4381-4705;;0453;Ts53;3255;Violais;13;true;true
0013-B-2284-3016-1467;;0013;13;2271;25 Fusillés;4;true;true
0245-A-1276-2361;;0245;245;2233;Abbé Grimault;9;true;true
0806-A-1235-4708;;0806;E4;2335;Bobinais;34;true;true
0233-A-3802-3246;;0233;233;3246;Collège Récipon;5;true;true
0453-A-4381-4705;;0453;Ts53;3207;Fort Joual;14;true;true
0013-B-2284-3016-1467;;0013;13;1456;Coubertin;7;true;true
0245-A-1276-2361;;0245;245;2377;Corbières;15;true;true
0806-A-1235-4708;;0806;E4;2918;Callouët;39;true;true
0233-B-4381-3801;;0233;233;3808;La Motte;3;true;true
0454-A-4376-3246;;0454;Ts54;3249;Orgerblon;11;true;true
0013-B-2284-3016-1467;;0013;13;1464;Binquenais;15;true;true
0245-A-1276-2361;;0245;245;2323;Rabine;18;true;true
0806-A-1235-4708;;0806;E4;2923;Cornouaille;44;true;true
0233-B-4381-3801;;0233;233;3839;Salle de Sports;5;true;true
0454-A-4376-3246;;0454;Ts54;3216;Plardière;12;true;true
0013-B-2284-3016-1467;;0013;13;1356;Galicie;21;true;true
0245-A-1276-2361;;0245;245;2374;Châteliers;20;true;true
0806-A-1235-4708;;0806;E4;3911;Rivaudière;51;true;true
0233-B-4381-3801-3246;;0233;233;3217;Levant;3;true;true
0454-A-4376-3246;;0454;Ts54;3246;Collège Récipon;13;true;true
0013-B-2284-3016-1467;;0013;13;1468;La Poterie;22;true;true
0245-A-1276-2361;;0245;245;2331;Noë;21;true;true
0806-A-1235-4708;;0806;E4;3915;Caliorne;55;true;true
0233-B-4381-3801-3246;;0233;233;3808;La Motte;5;true;true
0454-B-3246-4377;;0454;Ts54;4381;Collège Saint-Paul;4;true;true
0013-B-2284-3016-1467;;0013;13;3020;Val Blanc;23;true;true
0245-A-1276-2361;;0245;245;2361;Bruz Centre;24;true;true
0806-A-1235-4708;;0806;E4;3901;Bois Esnault;56;true;true
0234-B-3136-2841;;0234;234;3136;Pont Amelin;1;true;true
0455-A-4764-4718;;0455;Ts55;4764;Laillé Collège;1;true;true
0013-B-2284-3016-1467;;0013;13;3017;EDEFS;30;true;true
0245-B-2361-1276;;0245;245;2353;Victor Hugo;2;true;true
0806-A-1235-4708;;0806;E4;4708;Gingouillère;61;true;true
0235-A-3914-3251;;0235;235;4768;Hamonais;3;true;true
0455-A-4764-4718;;0455;Ts55;4739;Le Cleux;2;true;true
0013-B-2314-3016;;0013;13;2289;Jules Vallès;3;true;true
0245-B-2361-1276;;0245;245;2322;Vert Buisson;8;true;true
0806-A-9133-4267;;0806;E4;3771;Champs Bleus;5;true;true
0235-A-3914-3251;;0235;235;3251;L'Hermitière Village;5;true;true
0455-A-4764-4718;;0455;Ts55;4725;La Corbinais;3;true;true
0013-B-2314-3016;;0013;13;2206;Maltière;12;true;true
0245-B-2361-1276;;0245;245;2236;Parc Expo;12;true;true
0806-A-9133-4267;;0806;E4;4308;Village;24;true;true
0235-B-3245-3903;;0235;235;4769;Hamonais;3;true;true
0455-A-4764-4718;;0455;Ts55;4742;Les Vallées;6;true;true
0013-B-2314-3016;;0013;13;2271;25 Fusillés;16;true;true
0245-B-2361-1276;;0245;245;2289;Jules Vallès;13;true;true
0806-A-9133-4267;;0806;E4;4269;Place de la Mairie;31;true;true
0235-B-3245-3903;;0235;235;3903;Mouton Blanc;5;true;true
0455-B-4717-4764;;0455;Ts55;4755;ZA Le Rachat;3;true;true
0013-B-2314-3016;;0013;13;1456;Coubertin;19;true;true
0245-B-2361-1276;;0245;245;2223;Abbé Grimault;16;true;true
0806-A-9133-4267;;0806;E4;4267;Ville aux Archers;32;true;true
0236-A-3162-3617;;0236;236;3614;Clos des Tilleuls;11;true;true
0457-B-4759-4764;;0457;Ts57;4759;Couais;1;true;true
0013-B-2314-3016;;0013;13;3020;Val Blanc;34;true;true
0245-B-2361-1276;;0245;245;2279;Saint-Jacques - Gaîté;20;true;true
0806-A-9137-4201;;0806;E4;1506;Berthault;3;true;true
0236-A-3162-3617;;0236;236;3617;Parthenay Fontaine;13;true;true
0457-B-4759-4764;;0457;Ts57;4730;La Gicquelais;3;true;true
0013-B-2314-3016;;0013;13;3017;EDEFS;41;true;true
0401-A-2742-2366;;0401;Ts1;2924;Argoat;10;true;true
0806-A-9137-4201;;0806;E4;2517;L'Autre Lieu;11;true;true
0236-A-3162-4453;;0236;236;3117;Renan;3;true;true
0457-B-4759-4764;;0457;Ts57;4716;Bossardière;4;true;true
0013-B-2314-3016-1467;;0013;13;2238;Centre Météo;4;true;true
0401-B-2366-2769;;0401;Ts1;2723;Molène;4;true;true
0806-A-9137-4201;;0806;E4;2519;Lycée Monod;12;true;true
0236-A-3162-4453-3617;;0236;236;3124;Chapitre;6;true;true
0461-A-2052-2119;;0461;Ts61;2059;Monniais;3;true;true
0013-B-2314-3016-1467;;0013;13;2201;Morinais;7;true;true
0401-B-2366-2769;;0401;Ts1;2755;Abords Rouvray;5;true;true
0806-A-9137-4201;;0806;E4;3862;Gretay;13;true;true
0236-A-3162-4453-3617;;0236;236;3146;Touche Champagne;7;true;true
0461-A-2052-2119-2055;;0461;Ts61;2111;Touche sur Roche;6;true;true
0013-B-2314-3016-1467;;0013;13;2204;Jean Marin;10;true;true
0401-B-2366-2769;;0401;Ts1;2769;Noyal La Touche;8;true;true
0806-A-9137-4201;;0806;E4;4203;Alfred de Musset;20;true;true
0236-A-3162-4453-3617;;0236;236;3612;Placis de la Touche;9;true;true
0461-B-2120-2052;;0461;Ts61;2158;Salmondière;2;true;true
0013-B-2314-3016-1467;;0013;13;1457;Norvège;20;true;true
0403-A-4364-2366;;0403;Ts3;4364;Douazel;1;true;true
0806-A-9137-4201;;0806;E4;4211;Calvaire;21;true;true
0236-B-3617-3162;;0236;236;3617;Parthenay Fontaine;1;true;true
0461-B-2120-2052;;0461;Ts61;2052;Lycée Ozanam;8;true;true
0014-A-1175-1222;;0014;14;1404;Trégain;9;true;true
0403-A-4364-2366;;0403;Ts3;2765;Lotissement du Moulin;10;true;true
0806-B-1235-2089;;0806;E4;1235;Géniaux;1;true;true
0236-B-3617-3162;;0236;236;3603;Clos des Tilleuls;3;true;true
0466-A-3736-2534;;0466;Ts66;4262;Cherterie;2;true;true
0014-A-1175-1222;;0014;14;1254;Neruda;16;true;true
0404-A-3822-2367;;0404;Ts4;3838;Salle de Sports;3;true;true
0806-B-1235-2089;;0806;E4;1172;Robidou;6;true;true
0236-B-3617-3162;;0236;236;3108;Duchesse Anne;12;true;true
0466-A-3736-2534;;0466;Ts66;4271;Champ Rouget;3;true;true
0014-A-1175-1222;;0014;14;2863;Cerisaie;24;true;true
0404-B-2367-3823;;0404;Ts4;2367;Anita Conti;1;true;true
0806-B-1235-2089;;0806;E4;2019;Champs Péans;12;true;true
0236-B-4451-3162;;0236;236;3601;La Renardière;5;true;true
0466-A-3736-2534;;0466;Ts66;4327;Lemordant;6;true;true
0014-A-1175-1222;;0014;14;1543;Léonard;26;true;true
0404-B-2367-3823;;0404;Ts4;3833;Bourgbarré Mairie;4;true;true
0806-B-1235-2089;;0806;E4;2021;Hublais;14;true;true
0236-B-4451-3162;;0236;236;3602;Parthenay Mairie;6;true;true
0466-A-3736-2534;;0466;Ts66;4330;Rue de Pacé;7;true;true
0014-A-1175-1222;;0014;14;1300;Cucillé - Frac;28;true;true
0404-B-2367-3823;;0404;Ts4;3839;Salle de Sports;5;true;true
0806-B-1235-2089;;0806;E4;2024;Muguet;17;true;true
0236-B-4451-3162;;0236;236;3606;Le Reuvre;10;true;true
0466-A-3736-2534;;0466;Ts66;2502;Lycée Monod;8;true;true
0014-A-1175-1222;;0014;14;1306;Bois Labbé;30;true;true
0405-A-2366-3810;;0405;Ts5;3204;Télégraphe;8;true;true
0806-B-1235-2089;;0806;E4;2027;Fontenelle;20;true;true
0236-B-4451-3162;;0236;236;3145;Touche Champagne;11;true;true
0466-A-3736-2534;;0466;Ts66;2534;Collège Brassens;9;true;true
0014-A-1175-1222;;0014;14;1414;Merlin;34;true;true
0405-A-2366-3810;;0405;Ts5;3205;Petite Rochelle;10;true;true
0806-B-1235-2089;;0806;E4;2029;Bourgchevreuil;22;true;true
0237-A-2502-4212;;0237;237;2502;Lycée Monod;1;true;true
0466-B-2534-3736;;0466;Ts66;3735;Pierre Blanche;8;true;true
0014-A-1175-1222;;0014;14;1499;Colin;35;true;true
0405-A-2366-3810;;0405;Ts5;3207;Fort Joual;13;true;true
0806-B-1235-2401;;0806;E4;1052;République;3;true;true
0237-A-2502-4212;;0237;237;4209;Avenir;8;true;true
0466-B-2534-3736-2519;;0466;Ts66;4263;Pont Harel;6;true;true
0014-A-2143-1222;;0014;14;2015;Hublais;5;true;true
0405-A-2366-3810;;0405;Ts5;3819;Abords Lauriais;14;true;true
0806-B-1235-2401;;0806;E4;1095;La Touche;8;true;true
0237-A-2502-4212;;0237;237;4203;Alfred de Musset;9;true;true
0466-B-2534-3736-2519;;0466;Ts66;4271;Champ Rouget;7;true;true
0014-A-2143-1222;;0014;14;1634;Painlevé;14;true;true
0405-A-2366-3810;;0405;Ts5;3810;Moc Souris;16;true;true
0806-B-1235-2401;;0806;E4;1371;Lycée Mendès France;15;true;true
0237-A-2534-4212;;0237;237;2534;Collège Brassens;1;true;true
0466-B-2534-3736-2519;;0466;Ts66;3735;Pierre Blanche;9;true;true
0014-A-2143-1222;;0014;14;1254;Neruda;23;true;true
0405-B-3811-2366;;0405;Ts5;3811;Sept Fours;1;true;true
0806-B-1235-2401;;0806;E4;2414;Housset;30;true;true
0237-A-2534-4212;;0237;237;2529;Moigné;4;true;true
0467-A-3728-2534;;0467;Ts67;4320;Frétillé;9;true;true
0014-A-2143-1222;;0014;14;2854;Grand Quartier;32;true;true
0405-B-3811-2366;;0405;Ts5;3203;Petite Rochelle;7;true;true
0806-B-1235-2401;;0806;E4;2415;Marronniers;31;true;true
0237-A-2534-4212;;0237;237;4212;Croix Blanche;11;true;true
0467-A-3728-2534;;0467;Ts67;2502;Lycée Monod;12;true;true
0014-A-2143-1222;;0014;14;1300;Cucillé - Frac;35;true;true
0405-B-3811-2366;;0405;Ts5;3233;Clos Vezins;8;true;true
0806-B-1235-2401;;0806;E4;2401;Champ Devant;38;true;true
0237-B-4201-2502;;0237;237;4202;Calvaire;2;true;true
0467-B-2534-3728;;0467;Ts67;4321;Frétillé;5;true;true
0014-A-2143-1222;;0014;14;1307;Villejean-Université;38;true;true
0405-B-3811-2366;;0405;Ts5;3261;La Barre;11;true;true
0806-B-1235-4151-4013;;0806;E4;1034;Turmel;12;true;true
0237-B-4201-2502;;0237;237;4204;Avenir;4;true;true
0467-B-2534-3728;;0467;Ts67;3737;Etang de la Motte;12;true;true
0014-A-2143-1222;;0014;14;1665;Atalante Champeaux;44;true;true
0405-B-3811-2366;;0405;Ts5;3258;Haye Longue;14;true;true
0806-B-1235-4151-4013;;0806;E4;1037;Gallet;15;true;true
0237-B-4201-2502;;0237;237;4205;Grippay;5;true;true
0470-A-4851-4851;;0470;RPI-1;4851;Chapelle-Chaussée;3;true;true
0406-A-2366-4715;;0406;Ts6;3257;Haye Longue;5;true;true
0806-B-1235-4151-4013;;0806;E4;9227;Cesson - Viasilva;19;true;true
0237-B-4201-2502;;0237;237;2534;Collège Brassens;10;true;true
0470-B-4805-4805;;0470;RPI-1;4805;Bécherel Ecole;3;true;true
0406-B-4704-2366;;0406;Ts6;4716;Bossardière;2;true;true
0806-B-1235-4151-4013;;0806;E4;2115;Château de Vaux;21;true;true
0238-A-2502-4270;;0238;238;2502;Lycée Monod;1;true;true
0471-B-6021-6011;;0471;Ts71;6015;Bois Menu;2;true;true
0001-A-1732-3028;;0001;C1;1732;République;1;true;true
0406-B-4704-2366;;0406;Ts6;4749;Montheleu;3;true;true
0806-B-1235-4151-4013;;0806;E4;2072;Calendrou;22;true;true
0238-A-2502-4270;;0238;238;4310;L'Hermitage Gare;3;true;true
0471-B-6021-6011;;0471;Ts71;4900;Langan Bourg;4;true;true
0001-A-1732-3028;;0001;C1;1243;Croix Saint-Hélier;5;true;true
0406-B-4704-2366;;0406;Ts6;3210;Coteau;7;true;true
0806-B-1235-4151-4013;;0806;E4;3310;Portail;24;true;true
0238-A-2502-4270;;0238;238;4255;Grippière;5;true;true
0475-B-2834-4851;;0475;Ts75;4505;Gévezé Mairie;3;true;true
0001-A-1732-3028;;0001;C1;1319;Domaine;9;true;true
0406-B-4704-2366;;0406;Ts6;3211;Groupe Scolaire;8;true;true
0806-B-1235-4151-4013;;0806;E4;3313;Bocage;27;true;true
0238-A-2534-4270;;0238;238;4310;L'Hermitage Gare;3;true;true
0475-B-2834-4851;;0475;Ts75;4511;Prés Verts;4;true;true
0001-A-1732-3028;;0001;C1;1320;CARSAT;10;true;true
0406-B-4704-2366;;0406;Ts6;3212;Levant;9;true;true
0806-B-1235-4151-4013;;0806;E4;3304;Anne de Bretagne;28;true;true
0238-A-2534-4270;;0238;238;4256;Piardière;6;true;true
0482-B-2942-2773;;0482;Ts82;2942;Collège Pôle Sud;1;true;true
0001-A-2126-3028;;0001;C1;1001;Longs Champs;4;true;true
0406-B-4704-2366;;0406;Ts6;4381;Collège Saint-Paul;12;true;true
0806-B-1235-4151-4013;;0806;E4;3302;Thorigné Mairie;29;true;true
0238-B-4267-2502;;0238;238;4252;Rochers;3;true;true
0482-B-2942-2773;;0482;Ts82;2732;Pont;4;true;true
0001-A-2126-3028;;0001;C1;1004;Donzelot;7;true;true
0408-A-2366-3869;;0408;Ts8;3862;Gretay;2;true;true
0806-B-9133-6000;;0806;E4;1296;Université;3;true;true
0238-B-4267-2502-4322;;0238;238;4253;Piardière;4;true;true
0491-A-1569-3764;;0491;Ts91;1569;Collège Rosa Parks;1;true;true
0001-A-2126-3028;;0001;C1;1707;Place Pasteur;17;true;true
0408-A-2366-3869;;0408;Ts8;3865;Mordelles Eglise;5;true;true
0806-B-9133-6000;;0806;E4;1299;Olympe de Gouges;6;true;true
0238-B-4267-2502-4322;;0238;238;4301;Hautière;6;true;true
0491-A-1569-3764;;0491;Ts91;3763;Lion d'Or;9;true;true
0001-A-2126-3028;;0001;C1;1320;CARSAT;27;true;true
0408-B-3869-2366;;0408;Ts8;3853;Mordelles Mairie;3;true;true
0806-B-9133-6000;;0806;E4;1301;Préfecture;8;true;true
0239-A-2502-3869;;0239;239;3863;Mordelles Lilas;6;true;true
0491-A-1569-3764;;0491;Ts91;3764;Vallée;10;true;true
0001-A-2126-3028;;0001;C1;3009;Chantepie Mairie;30;true;true
0409-A-2367-4758;;0409;Ts9;2366;Aire du 8 Mai;2;true;true
0806-B-9133-6000;;0806;E4;2830;Grand Quartier;11;true;true
0239-A-2502-3869;;0239;239;3864;Mordelles Mairie;7;true;true
0491-B-3755-1569;;0491;Ts91;3757;Vezin Centre;3;true;true
0001-A-2126-3028;;0001;C1;3038;Chantepie Eglise;31;true;true
0409-A-2367-4758;;0409;Ts9;4728;La Feutelais;6;true;true
0806-B-9133-6000;;0806;E4;2860;Robiquette;12;true;true
0239-B-3869-2502;;0239;239;3854;Mordelles Lilas;4;true;true
0491-B-3755-1569;;0491;Ts91;3758;Tertre;5;true;true
0001-A-2126-3028;;0001;C1;3001;Gériatrie;33;true;true
0409-A-2367-4758;;0409;Ts9;4718;Boulais Pochetière;7;true;true
0806-B-9133-6000;;0806;E4;3510;Belle Epine;15;true;true
0240-A-3705-2502;;0240;240;4305;Village;3;true;true
0491-B-3755-1569;;0491;Ts91;3759;Champ Noël;6;true;true
0001-B-3028-1315;;0001;C1;3028;Rosa Parks;1;true;true
0409-A-2367-4758;;0409;Ts9;4729;La Gicquelais;8;true;true
0806-B-9133-6000;;0806;E4;3512;Montgermont Mairie;17;true;true
0240-A-3717-2502;;0240;240;4322;L'Hermitage Centre;3;true;true
0491-B-3755-1569;;0491;Ts91;1503;Colin;8;true;true
0001-B-3028-1315;;0001;C1;3006;Chantepie Mairie;6;true;true
0409-A-2367-4758;;0409;Ts9;4767;L'Oie;9;true;true
0806-B-9133-6000;;0806;E4;3515;Silandière;20;true;true
0240-A-3732-2502;;0240;240;3732;Ile des Bois;1;true;true
0804-A-1001-2704;;0804;TTZ;1001;Longs Champs;1;true;true
0001-B-3028-1315;;0001;C1;1324;Domaine;10;true;true
0409-B-4759-2367;;0409;Ts9;4730;La Gicquelais;3;true;true
0806-B-9133-6000;;0806;E4;4058;Viennais;22;true;true
0240-A-3732-2502-3708;;0240;240;3705;Saint-Gilles Centre;4;true;true
0804-A-1001-2704;;0804;TTZ;1003;Gallet;3;true;true
0001-B-3028-1315;;0001;C1;1143;Charles de Gaulle;18;true;true
0409-B-4759-2367;;0409;Ts9;4727;La Feutelais;5;true;true
0806-B-9133-6000;;0806;E4;4060;Métairie;24;true;true
0240-A-3732-2502-3708;;0240;240;4322;L'Hermitage Centre;7;true;true
0804-A-1001-2704;;0804;TTZ;1005;Mirabeau;5;true;true
0001-B-3028-2126;;0001;C1;3006;Chantepie Mairie;6;true;true
0409-B-4759-2367;;0409;Ts9;4755;ZA Le Rachat;6;true;true
0806-B-9133-6000;;0806;E4;4511;Prés Verts;28;true;true
0240-A-3732-2502-3708;;0240;240;2502;Lycée Monod;11;true;true
0804-A-1001-2704;;0804;TTZ;1061;Bourgeois;14;true;true
0001-B-3028-2126;;0001;C1;1212;Mouézy;14;true;true
0409-B-4759-2367;;0409;Ts9;4703;Orée du Bois;7;true;true
0901-A-9003-1167;;0901;NAV;1167;République;3;true;true
0240-A-4322-2502;;0240;240;2534;Collège Brassens;4;true;true
0804-A-1001-2704;;0804;TTZ;1062;Calmette;15;true;true
0001-B-3028-2126;;0001;C1;1056;Gares;17;true;true
0409-B-4759-2367;;0409;Ts9;2366;Aire du 8 Mai;9;true;true
0901-A-9033-9031;;0901;NAV;9033;Henri Fréville;1;true;true
0240-B-2502-3732-3708;;0240;240;4307;Clairefontaine;2;true;true
0804-A-1001-2704;;0804;TTZ;1646;Italie;22;true;true
0001-B-3028-2126;;0001;C1;1029;Jules Ferry;23;true;true
0410-B-4708-2367;;0410;Ts10;4708;Gingouillère;1;true;true
0014-B-1234-1312;;0014;14;1422;Merlin;7;true;true
0240-B-2502-3732-3708;;0240;240;3724;Clos des Cerisiers;8;true;true
0804-A-1192-2704;;0804;TTZ;1192;La Salle;1;true;true
0001-B-3028-2126;;0001;C1;1037;Gallet;31;true;true
0410-B-4708-2367;;0410;Ts10;4747;Martigné;3;true;true
0014-B-1234-1312;;0014;14;2826;Grand Quartier;16;true;true
0240-B-2534-3732;;0240;240;3714;Saint-Gilles Centre;6;true;true
0804-A-1192-2704;;0804;TTZ;1295;Berger;2;true;true
0001-B-3028-2126;;0001;C1;1039;Longs Champs;33;true;true
0410-B-4708-2367;;0410;Ts10;2367;Anita Conti;7;true;true
0014-B-1234-1312;;0014;14;1625;Armorique;22;true;true
0240-B-2534-3732-3708;;0240;240;2534;Collège Brassens;1;true;true
0804-A-1192-2704;;0804;TTZ;1715;Mabilais;17;true;true
0001-B-3028-2126;;0001;C1;2126;Champs Blancs;37;true;true
0411-A-2367-4722;;0411;Ts11;4700;Point du Jour;4;true;true
0014-B-1234-1312;;0014;14;1289;Monts d'Arrée;26;true;true
0241-A-3881-4212-3880;;0241;241;3881;Collège St-Yves;1;true;true
0804-A-1192-2704;;0804;TTZ;1019;Cité Judiciaire;19;true;true
0002-A-2844-1071;;0002;C2;1043;Saint-Martin;16;true;true
0411-A-2367-4722;;0411;Ts11;4712;Estuaires;7;true;true
0014-B-1234-1312;;0014;14;1427;Hélias;27;true;true
0241-A-3881-4212-3880;;0241;241;4212;Croix Blanche;7;true;true
0804-A-1192-2704;;0804;TTZ;2218;Saint-Yves;24;true;true
0002-A-2844-1071;;0002;C2;1047;La Touche;19;true;true
0411-B-4721-2367;;0411;Ts11;4709;Bout de Lande;3;true;true
0014-B-1234-1312;;0014;14;1033;Assomption;35;true;true
0241-B-4201-3881;;0241;241;4210;Alfred de Musset;3;true;true
0804-A-1252-2704;;0804;TTZ;1253;Monts d'Arrée;2;true;true
0002-A-2844-1071;;0002;C2;1048;Brest Verdun;20;true;true
0411-B-4721-2367;;0411;Ts11;4737;L'Ardrais;4;true;true
0014-B-1234-2059;;0014;14;1643;Chambre Agriculture;5;true;true
0241-B-4201-3881;;0241;241;4204;Avenir;4;true;true
0804-A-1252-2704;;0804;TTZ;1255;Condate;4;true;true
0002-A-2844-1071;;0002;C2;1703;TNB;25;true;true
0411-B-4721-2367;;0411;Ts11;4701;Point du Jour;5;true;true
0014-B-1234-2059;;0014;14;1297;Villejean-Université;10;true;true
0241-B-4201-3881;;0241;241;4205;Grippay;5;true;true
0804-A-1252-2704;;0804;TTZ;1257;Morbihan;6;true;true
0002-A-2844-1071;;0002;C2;1243;Croix Saint-Hélier;28;true;true
0412-B-2371-2367;;0412;Ts12;2371;Roche Marguerite;1;true;true
0014-B-1234-2059;;0014;14;2815;La Plesse;18;true;true
0242-A-4950-6000;;0242;242;4850;Chapelle-Chaussée;4;true;true
0804-A-1252-2704;;0804;TTZ;1159;Hôtel de Région;8;true;true
0002-A-2844-1071;;0002;C2;1062;Calmette;31;true;true
0412-B-2371-2367;;0412;Ts12;4705;Laillé Eglise;3;true;true
0014-B-1234-2059;;0014;14;1427;Hélias;27;true;true
0243-A-2841-3122;;0243;243;3121;Docteur Léon;7;true;true
0804-A-1252-2704;;0804;TTZ;1375;Les Gayeulles;10;true;true
0002-A-2844-1071;;0002;C2;1066;Monnet;35;true;true
0412-B-2371-2367;;0412;Ts12;2366;Aire du 8 Mai;6;true;true
0014-B-1234-2059;;0014;14;1159;Hôtel de Région;28;true;true
0243-B-3102-2841;;0243;243;3102;Pie Neuve;1;true;true
0804-A-1252-2704;;0804;TTZ;1377;Trégain;12;true;true
0002-A-2844-1071;;0002;C2;1069;Ronceray;38;true;true
0412-B-2371-2367;;0412;Ts12;2367;Anita Conti;7;true;true
0014-B-1234-2059;;0014;14;1376;Europe;31;true;true
0243-B-3102-2841;;0243;243;3103;Docteur Léon;2;true;true
0804-A-1252-2704;;0804;TTZ;1012;Sévigné;17;true;true
0002-A-2844-1071;;0002;C2;1070;CARSAT;39;true;true
0413-B-2366-2914;;0413;Ts13;2928;Constant Mérel;3;true;true
0014-B-1234-2059;;0014;14;2058;Peupliers;47;true;true
0243-B-3102-2841;;0243;243;3134;Nominoë;5;true;true
0804-A-1252-2704;;0804;TTZ;1707;Place Pasteur;19;true;true
0002-A-2844-1071;;0002;C2;1071;Haut Sancé;40;true;true
0413-B-2366-2914;;0413;Ts13;2911;Parc de Loisirs;4;true;true
0014-B-1234-2059;;0014;14;2059;Monniais;48;true;true
0243-B-3102-2841;;0243;243;3113;Le Ponant;6;true;true
0804-A-1252-2704;;0804;TTZ;1127;Frères Moine;27;true;true
0002-B-1071-2844;;0002;C2;1075;Bourgueil;5;true;true
0413-B-2366-2914;;0413;Ts13;2913;Cornouaille;6;true;true
0032-A-2859-1727;;0032;32;1708;Gros-Chêne;12;true;true
0245-A-1276-2361;;0245;245;1020;Mermoz;2;true;true
0804-A-1252-2704;;0804;TTZ;1129;Suède;29;true;true
0002-B-1071-2844;;0002;C2;1076;Monnet;6;true;true
0420-B-2619-3425;;0420;Ts20;3427;Chêne Centenaire;2;true;true
0032-A-2859-1727;;0032;32;1730;Metz;15;true;true
0245-A-1276-2361;;0245;245;2207;Lilas;4;true;true
0806-A-1235-3801;;0806;E4;1235;Géniaux;1;true;true
0002-B-1071-2844;;0002;C2;1079;Monsieur Vincent;9;true;true
0422-B-3009-3042;;0422;Ts22;3042;La Planche;2;true;true
0032-A-2859-1727;;0032;32;1474;Durafour Strasbourg;16;true;true
0245-A-1276-2361;;0245;245;2243;Aire Libre;10;true;true
0806-A-1235-3801;;0806;E4;1129;Suède;12;true;true
0002-B-1071-2844;;0002;C2;1057;Laënnec;14;true;true
0432-A-4262-3881;;0432;Ts32;4271;Champ Rouget;2;true;true
